@relation InstanceResultListener

@attribute Key_Dataset {'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.meta.AdaBoostM1}
@attribute Key_Scheme_options {'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.5; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-1178107808933117974}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1331,6422,714,643,71,0,90.056022,9.943978,0,0.801042,0.0981,0.311051,19.62091,62.211066,713.985636,7940.616834,-7226.631198,0.99998,11.121312,-10.121332,573.870282,0.80374,80.375606,0.933148,335,0.132394,47,0.867606,308,0.066852,24,0.876963,0.933148,0.904184,0.802711,0.940237,0.911688,0.90056,0.099807,0.900193,0.09944,0.902195,0.90056,0.900439,0.802711,0.946664,0.921216,0.900418,0.90056,34.553,8.196,28.925783,7.559515,28925.783,7559.515,373449855,959964,109472,90.47619,50.280112,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1332,6422,714,635,79,0,88.935574,11.064426,0,0.778625,0.110895,0.330979,22.179922,66.196778,713.985636,8112.602229,-7398.616593,0.99998,11.362188,-10.362208,555.514096,0.778031,77.80466,0.922006,331,0.143662,51,0.856338,304,0.077994,28,0.866492,0.922006,0.893387,0.780247,0.932618,0.891755,0.889356,0.111012,0.888988,0.110644,0.89094,0.889356,0.889221,0.780247,0.940943,0.909639,0.889197,0.889356,76.058,5.628,58.866867,5.517275,58866.867,5517.275,376088905,959964,109472,89.355742,50.35014,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1335,6422,714,618,96,0,86.554622,13.445378,0,0.730769,0.133276,0.361528,26.656728,72.308117,713.964425,8833.736847,-8119.772422,0.99995,12.37218,-11.37223,523.548553,0.733261,73.329782,0.933333,336,0.20339,72,0.79661,282,0.066667,24,0.823529,0.933333,0.875,0.737482,0.918322,0.870317,0.865546,0.135603,0.864397,0.134454,0.872137,0.865546,0.864859,0.737482,0.934627,0.903242,0.864773,0.865546,144.306,3.843,111.918608,3.798994,111918.608,3798.994,373653138,959964,109472,87.394958,50.70028,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1336,6422,714,637,77,0,89.215686,10.784314,0,0.784151,0.107178,0.326634,21.436887,65.329029,713.964425,8547.450017,-7833.485592,0.99995,11.971219,-10.971268,560.916844,0.785598,78.563697,0.933333,336,0.149718,53,0.850282,301,0.066667,24,0.863753,0.933333,0.897196,0.786755,0.926981,0.890368,0.892157,0.108541,0.891459,0.107843,0.894691,0.892157,0.891942,0.786755,0.939987,0.91151,0.891897,0.892157,31.864,3.44,26.186261,3.418706,26186.261,3418.706,373306543,959964,109472,89.355742,50.070028,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1337,6422,714,633,81,0,88.655462,11.344538,0,0.772938,0.113662,0.336568,22.733698,67.315991,713.964425,9998.441735,-9284.477311,0.99995,14.00342,-13.00347,551.728224,0.772729,77.276711,0.927778,334,0.155367,55,0.844633,299,0.072222,26,0.858612,0.927778,0.891856,0.775505,0.914615,0.87126,0.886555,0.114144,0.885856,0.113445,0.889048,0.886555,0.886328,0.775505,0.929661,0.896399,0.886281,0.886555,51.853,4.731,40.951565,4.584034,40951.565,4584.034,370637825,959964,109472,88.655462,50.140056,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1339,6422,714,638,76,0,89.355742,10.644258,0,0.786919,0.106513,0.326074,21.303795,65.216972,713.964425,8652.301398,-7938.336974,0.99995,12.118069,-11.118119,561.884528,0.786953,78.699233,0.944444,340,0.158192,56,0.841808,298,0.055556,20,0.858586,0.944444,0.899471,0.790958,0.926836,0.887313,0.893557,0.107305,0.892695,0.106443,0.897516,0.893557,0.893241,0.790958,0.938622,0.909193,0.893188,0.893557,93.066,11.375,72.702155,10.947269,72702.155,10947.269,376522436,959964,109472,89.355742,50.070028,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1341,6423,713,624,89,0,87.517532,12.482468,0,0.750137,0.124641,0.350601,24.929493,70.121844,712.974754,8289.022619,-7576.047865,0.999965,11.625558,-10.625593,535.323528,0.750804,75.083097,0.933148,335,0.183616,65,0.816384,289,0.066852,24,0.8375,0.933148,0.88274,0.755156,0.925098,0.883677,0.875175,0.125644,0.874356,0.124825,0.88011,0.875175,0.87471,0.755156,0.936453,0.904929,0.874654,0.875175,105.486,9.779,82.608454,8.641273,82608.454,8641.273,371982166,960113,109323,87.938289,50.490884,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1343,6423,713,637,76,0,89.340813,10.659187,0,0.786629,0.108042,0.326952,21.609466,65.392076,712.974754,9305.127144,-8592.15239,0.999965,13.050669,-12.050705,559.106313,0.78416,78.418809,0.952646,342,0.166667,59,0.833333,295,0.047354,17,0.852868,0.952646,0.9,0.792156,0.920416,0.874734,0.893408,0.107429,0.892571,0.106592,0.898865,0.893408,0.892992,0.792156,0.932926,0.90015,0.892943,0.893408,84.866,7.064,68.879231,6.647725,68879.231,6647.725,374500390,960113,109323,89.340813,50.280505,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1344,6423,713,659,54,0,92.426367,7.573633,0,0.848436,0.076709,0.274152,15.34253,54.831761,712.974754,5261.468801,-4548.494047,0.999965,7.379339,-6.379375,603.778429,0.846814,84.684405,0.963788,346,0.115819,41,0.884181,313,0.036212,13,0.894057,0.963788,0.927614,0.851069,0.95651,0.93055,0.924264,0.076295,0.923705,0.075736,0.926858,0.924264,0.924126,0.851069,0.963229,0.944268,0.924101,0.924264,36.336,18.86,30.428657,17.046811,30428.657,17046.811,376480988,960113,109323,92.847125,50.490884,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',6,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1346,6423,713,630,83,0,88.359046,11.640954,0,0.767037,0.115577,0.338667,23.116513,67.735058,712.974754,8145.835829,-7432.861075,0.999965,11.424735,-10.42477,548.084872,0.768702,76.87297,0.924791,332,0.158192,56,0.841808,298,0.075209,27,0.85567,0.924791,0.888889,0.76959,0.927116,0.88502,0.88359,0.116991,0.883009,0.11641,0.886082,0.88359,0.883364,0.76959,0.939827,0.908485,0.883325,0.88359,80.606,19.319,60.060492,18.610418,60060.492,18610.418,373572919,960113,109323,88.779804,50.280505,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.135,6422,714,639,75,0,89.495798,10.504202,0,0.78982,0.105207,0.323286,21.042223,64.65804,713.985636,7059.70539,-6345.719754,0.99998,9.887543,-8.887563,563.793377,0.789627,78.964246,0.933148,335,0.143662,51,0.856338,304,0.066852,24,0.867876,0.933148,0.899329,0.792091,0.929585,0.885348,0.894958,0.105472,0.894528,0.105042,0.897187,0.894958,0.894785,0.792091,0.943294,0.912361,0.89476,0.894958,193.259,23.503,153.373797,22.356988,153373.797,22356.988,373326754,959964,109472,89.635854,50.280112,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1351,6422,714,639,75,0,89.495798,10.504202,0,0.78984,0.102929,0.317721,20.586655,63.545061,713.985636,6323.66359,-5609.677954,0.99998,8.856672,-7.856692,566.857002,0.793917,79.393334,0.924791,332,0.135211,48,0.864789,307,0.075209,27,0.873684,0.924791,0.898512,0.791211,0.940429,0.906421,0.894958,0.105378,0.894622,0.105042,0.896296,0.894958,0.89485,0.791211,0.948618,0.918941,0.894829,0.894958,36.941,3.997,31.231318,3.984967,31231.318,3984.967,374612633,959964,109472,90.196078,50.490196,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1352,6422,714,640,74,0,89.635854,10.364146,0,0.792527,0.103621,0.321453,20.725497,64.29274,713.964425,7957.661185,-7243.69676,0.99995,11.145184,-10.145234,565.979905,0.792689,79.272844,0.947222,341,0.155367,55,0.844633,299,0.052778,19,0.861111,0.947222,0.902116,0.796595,0.934106,0.894154,0.896359,0.104504,0.895496,0.103641,0.900349,0.896359,0.89605,0.796595,0.945927,0.91702,0.895999,0.896359,65.542,3.743,47.10067,3.703049,47100.67,3703.049,377368675,959964,109472,89.77591,50.140056,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-1178107808933117974,20221103.1354,6422,714,625,89,0,87.535014,12.464986,0,0.750512,0.124216,0.351576,24.84475,70.317555,713.964425,9431.88905,-8717.924626,0.99995,13.209929,-12.209978,536.624495,0.751575,75.161237,0.916667,330,0.166667,59,0.833333,295,0.083333,30,0.848329,0.916667,0.881175,0.753005,0.924172,0.885316,0.87535,0.12535,0.87465,0.12465,0.877761,0.87535,0.875101,0.753005,0.933177,0.898589,0.87505,0.87535,76.228,4.232,54.439916,4.161323,54439.916,4161.323,372881846,959964,109472,87.67507,50.140056,?
