@relation InstanceResultListener

@attribute Key_Dataset {'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.meta.CostSensitiveClassifier}
@attribute Key_Scheme_options {'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6','-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25','-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 50','-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 100','-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 200'}
@attribute Key_Scheme_version_ID {-110658209263002404}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',1,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6422,714,544,170,0,76.190476,23.809524,0,0.52372,0.238095,0.48795,47.621041,97.591368,713.985636,182580,-181866.014364,0.99998,255.714286,-254.714306,373.971943,0.52377,52.378077,0.777159,279,0.253521,90,0.746479,265,0.222841,80,0.756098,0.777159,0.766484,0.523925,0.761819,0.699653,0.761905,0.238267,0.761733,0.238095,0.762073,0.761905,0.761839,0.523925,0.761819,0.699543,0.761813,0.761905,0.003,0.001,0.003678,0.000295,3.678,0.295,2812,959964,109472,76.190476,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',1,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6423,713,522,191,0,73.211781,26.788219,0,0.463777,0.267882,0.517573,53.579186,103.517214,712.974754,205134,-204421.025246,0.999965,287.70547,-286.705505,330.960008,0.46418,46.419597,0.791086,284,0.327684,116,0.672316,238,0.208914,75,0.71,0.791086,0.748353,0.46688,0.731701,0.666861,0.732118,0.268715,0.731285,0.267882,0.735015,0.732118,0.73112,0.46688,0.731701,0.670361,0.730998,0.732118,0.004,0,0.003648,0.000281,3.648,0.281,2788,960113,109323,73.211781,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',1,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6423,713,532,181,0,74.614306,25.385694,0,0.492331,0.253857,0.503842,50.773993,100.770909,712.974754,194394,-193681.025246,0.999965,272.642356,-271.642392,350.96078,0.492231,49.224854,0.738162,265,0.245763,87,0.754237,267,0.261838,94,0.752841,0.738162,0.745429,0.492426,0.746199,0.687556,0.746143,0.253744,0.746256,0.253857,0.746273,0.746143,0.746136,0.492426,0.746199,0.683736,0.746141,0.746143,0.004,0,0.003661,0.000274,3.661,0.274,2764,960113,109323,74.614306,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',1,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6423,713,520,193,0,72.931276,27.068724,0,0.458098,0.270687,0.520276,54.140225,104.057777,712.974754,207282,-206569.025246,0.999965,290.718093,-289.718128,326.959854,0.458569,45.858546,0.796657,286,0.338983,120,0.661017,234,0.203343,73,0.704433,0.796657,0.747712,0.46214,0.728837,0.663576,0.729313,0.271638,0.728362,0.270687,0.733122,0.729313,0.728004,0.46214,0.728837,0.667828,0.727865,0.729313,0.003,0,0.003656,0.000284,3.656,0.284,2788,960113,109323,72.931276,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',1,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6423,713,524,189,0,73.492286,26.507714,0,0.469517,0.265077,0.514856,53.018148,102.973812,712.974754,202986,-202273.025246,0.999965,284.692847,-283.692883,334.960163,0.46979,46.980648,0.777159,279,0.30791,109,0.69209,245,0.222841,80,0.719072,0.777159,0.746988,0.47108,0.734625,0.671035,0.734923,0.265674,0.734326,0.265077,0.736337,0.734923,0.734408,0.47108,0.734625,0.672808,0.734319,0.734923,0.003,0.001,0.003653,0.000278,3.653,0.278,2788,960113,109323,73.492286,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6422,714,524,190,0,73.389356,26.610644,0,0.467704,0.266106,0.515855,53.223516,103.172451,713.985636,204060,-203346.014364,0.99998,285.798319,-284.798339,333.970332,0.467746,46.775497,0.746518,268,0.278873,99,0.721127,256,0.253482,91,0.730245,0.746518,0.738292,0.467821,0.733822,0.672592,0.733894,0.266249,0.733751,0.266106,0.733978,0.733894,0.733843,0.467821,0.733822,0.671636,0.733818,0.733894,0.004,0.001,0.00384,0.000306,3.84,0.306,2764,959964,109472,73.389356,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6422,714,528,186,0,73.94958,26.05042,0,0.478861,0.260504,0.510396,52.103021,102.080648,713.985636,199764,-199050.014364,0.99998,279.781513,-278.781533,341.970654,0.47895,47.896013,0.760446,273,0.28169,100,0.71831,255,0.239554,86,0.731903,0.760446,0.745902,0.47923,0.739378,0.677021,0.739496,0.26074,0.73926,0.260504,0.739808,0.739496,0.739367,0.47923,0.739378,0.677114,0.73933,0.739496,0.004,0,0.003665,0.000298,3.665,0.298,2788,959964,109472,73.94958,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6422,714,522,192,0,73.109244,26.890756,0,0.46197,0.268908,0.518563,53.784749,103.716178,713.964425,206208,-205494.035575,0.99995,288.806723,-287.806773,329.950221,0.462115,46.213818,0.752778,271,0.29096,103,0.70904,251,0.247222,89,0.724599,0.752778,0.73842,0.462325,0.730909,0.670112,0.731092,0.269275,0.730725,0.268908,0.73136,0.731092,0.730945,0.462325,0.730909,0.668914,0.730881,0.731092,0.003,0.001,0.003701,0.000281,3.701,0.281,2812,959964,109472,73.109244,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6422,714,531,183,0,74.369748,25.630252,0,0.486888,0.256303,0.506263,51.263589,101.256155,713.964425,196542,-195828.035575,0.99995,275.268908,-274.268957,347.950887,0.487326,48.735045,0.8,288,0.313559,111,0.686441,243,0.2,72,0.721805,0.8,0.758893,0.489825,0.74322,0.678284,0.743697,0.257257,0.742743,0.256303,0.746408,0.743697,0.742812,0.489825,0.74322,0.681615,0.742675,0.743697,0.004,0,0.00369,0.000283,3.69,0.283,2812,959964,109472,74.369748,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6422,714,539,175,0,75.490196,24.509804,0,0.509458,0.245098,0.495074,49.022558,99.018174,713.964425,187950,-187236.035575,0.99995,263.235294,-262.235344,363.951479,0.509736,50.976136,0.794444,286,0.285311,101,0.714689,253,0.205556,74,0.739018,0.794444,0.76573,0.510923,0.754567,0.69075,0.754902,0.245768,0.754232,0.245098,0.756213,0.754902,0.754473,0.510923,0.754567,0.692566,0.754377,0.754902,0.004,0,0.003668,0.000283,3.668,0.283,2788,959964,109472,75.490196,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6422,714,541,173,0,75.770308,24.229692,0,0.515132,0.242297,0.492237,48.4623,98.45073,713.964425,185802,-185088.035575,0.99995,260.226891,-259.226941,367.951627,0.515338,51.536409,0.788889,284,0.274011,97,0.725989,257,0.211111,76,0.745407,0.788889,0.766532,0.516027,0.757439,0.694486,0.757703,0.242825,0.757175,0.242297,0.758479,0.757703,0.757433,0.516027,0.757439,0.695312,0.757356,0.757703,0.004,0,0.003651,0.000282,3.651,0.282,2788,959964,109472,75.770308,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6423,713,540,173,0,75.736325,24.263675,0,0.514579,0.242637,0.492582,48.529839,98.518761,712.974754,185802,-185089.025246,0.999965,260.591865,-259.591901,366.961398,0.514672,51.469059,0.777159,279,0.262712,93,0.737288,261,0.222841,80,0.75,0.777159,0.763338,0.514921,0.757223,0.695071,0.757363,0.242916,0.757084,0.242637,0.757644,0.757363,0.757251,0.514921,0.757223,0.694913,0.757209,0.757363,0.003,0.001,0.003682,0.000289,3.682,0.289,2788,960113,109323,75.736325,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6423,713,533,180,0,74.754558,25.245442,0,0.494748,0.252454,0.502448,50.493474,100.492151,712.974754,193320,-192607.025246,0.999965,271.136045,-270.13608,352.960858,0.495036,49.505379,0.793872,285,0.299435,106,0.700565,248,0.206128,74,0.7289,0.793872,0.76,0.496756,0.747218,0.68244,0.747546,0.253109,0.746891,0.252454,0.749399,0.747546,0.746956,0.496756,0.747218,0.685316,0.746864,0.747546,0.004,0,0.003677,0.000288,3.677,0.288,2764,960113,109323,74.754558,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6423,713,516,197,0,72.370266,27.629734,0,0.447128,0.276297,0.52564,55.262302,105.130566,712.974754,211578,-210865.025246,0.999965,296.743338,-295.743373,318.959545,0.447349,44.736443,0.75766,272,0.310734,110,0.689266,244,0.24234,87,0.712042,0.75766,0.734143,0.448062,0.723463,0.661505,0.723703,0.276777,0.723223,0.276297,0.724513,0.723703,0.723352,0.448062,0.723463,0.661938,0.723276,0.723703,0.004,0,0.003649,0.000282,3.649,0.282,2812,960113,109323,72.370266,50,?
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',2,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 25',-110658209263002404,20221101.1146,6423,713,530,183,0,74.333801,25.666199,0,0.48654,0.256662,0.506618,51.335032,101.326125,712.974754,196542,-195829.025246,0.999965,275.654979,-274.655014,346.960626,0.486621,48.663802,0.760446,273,0.274011,97,0.725989,257,0.239554,86,0.737838,0.760446,0.748971,0.486772,0.743217,0.681703,0.743338,0.256904,0.743096,0.256662,0.743514,0.743338,0.743249,0.486772,0.743217,0.680861,0.743209,0.743338,0.003,0.001,0.003747,0.000316,3.747,0.316,2788,960113,109323,74.333801,50,?
