@relation InstanceResultListener

@attribute Key_Dataset {R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.trees.J48,weka.classifiers.trees.RandomForest,weka.classifiers.lazy.IBk,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.SimpleLogistic,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'','-B 6','-C 0.25 -M 2','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-I 0 -M 500 -H 50 -W 0.0','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {48055541465867954,-3459427003147861443,-217733168393644444,1116839470751428698,-3080186098777067172,5995231201785697655,7397710626304705059,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 307\nSize of the tree: 613\n','Number of leaves: 289\nSize of the tree: 577\n','Number of leaves: 297\nSize of the tree: 593\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 332\nSize of the tree: 663\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 325\nSize of the tree: 649\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 300\nSize of the tree: 599\n','Number of leaves: 304\nSize of the tree: 607\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 295\nSize of the tree: 589\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 277\nSize of the tree: 553\n','Number of leaves: 357\nSize of the tree: 713\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 306\nSize of the tree: 611\n','Number of leaves: 292\nSize of the tree: 583\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 298\nSize of the tree: 595\n','Number of leaves: 320\nSize of the tree: 639\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 351\nSize of the tree: 701\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 286\nSize of the tree: 571\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 323\nSize of the tree: 645\n','Number of leaves: 293\nSize of the tree: 585\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 276\nSize of the tree: 551\n','Number of leaves: 312\nSize of the tree: 623\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 288\nSize of the tree: 575\n','Number of leaves: 328\nSize of the tree: 655\n','Number of leaves: 314\nSize of the tree: 627\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 269\nSize of the tree: 537\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 329\nSize of the tree: 657\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 296\nSize of the tree: 591\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 319\nSize of the tree: 637\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 258\nSize of the tree: 515\n','Number of leaves: 308\nSize of the tree: 615\n','Number of leaves: 266\nSize of the tree: 531\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,612,102,0,85.714286,14.285714,0,0.714064,0.172045,0.358396,34.410979,71.681742,713.964425,41064.926765,-40350.962341,0.99995,57.513903,-56.513953,477.45455,0.668704,66.873717,0.9,324,0.186441,66,0.813559,288,0.1,36,0.830769,0.9,0.864,0.716602,0.871983,0.799974,0.857143,0.143584,0.856416,0.142857,0.859585,0.857143,0.856839,0.716602,0.871983,0.837407,0.856779,0.857143,0.158,0.001,0.157094,0.000433,157.094,0.433,107781,959229,108737,93.837535,69.747899,'Number of leaves: 286\nSize of the tree: 571\n',571,286,286,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,603,111,0,84.453782,15.546218,0,0.688866,0.179185,0.367033,35.838533,73.407715,713.985636,36803.16533,-36089.179694,0.99998,51.545049,-50.54507,465.994551,0.652653,65.266656,0.902507,324,0.214085,76,0.785915,279,0.097493,35,0.81,0.902507,0.853755,0.69346,0.876115,0.81988,0.844538,0.156115,0.843885,0.155462,0.849048,0.844538,0.843973,0.69346,0.876115,0.848369,0.843918,0.844538,0.158,0.001,0.156018,0.000424,156.018,0.424,105597,959229,108737,93.837535,68.487395,'Number of leaves: 280\nSize of the tree: 559\n',559,280,280,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,621,93,0,86.97479,13.02521,0,0.739451,0.161674,0.333722,32.336095,66.745289,713.985636,31384.873648,-30670.888012,0.99998,43.956406,-42.956426,493.637335,0.691369,69.138273,0.883008,317,0.143662,51,0.856338,304,0.116992,42,0.861413,0.883008,0.872077,0.739686,0.894358,0.833155,0.869748,0.130402,0.869598,0.130252,0.869965,0.869748,0.869718,0.739686,0.894358,0.861778,0.869705,0.869748,0.157,0.001,0.157175,0.000432,157.175,0.432,105233,959229,108737,94.537815,70.378151,'Number of leaves: 279\nSize of the tree: 557\n',557,279,279,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,617,96,0,86.535764,13.464236,0,0.730607,0.160707,0.345629,32.143082,69.127485,712.974754,38895.24762,-38182.272866,0.999965,54.551539,-53.551575,492.466503,0.690696,69.072081,0.891365,320,0.161017,57,0.838983,297,0.108635,39,0.848806,0.891365,0.869565,0.73154,0.892014,0.844937,0.865358,0.13501,0.86499,0.134642,0.866244,0.865358,0.865248,0.73154,0.892014,0.861657,0.865217,0.865358,0.159,0,0.156334,0.000433,156.334,0.433,115061,959378,108588,93.68864,68.58345,'Number of leaves: 306\nSize of the tree: 611\n',611,306,306,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,607,106,0,85.13324,14.86676,0,0.702463,0.172765,0.357833,34.55484,71.568427,712.974754,38920.012883,-38207.038129,0.999965,54.586273,-53.586309,474.987717,0.666182,66.620552,0.896936,322,0.194915,69,0.805085,285,0.103064,37,0.823529,0.896936,0.858667,0.705314,0.874254,0.790876,0.851332,0.149312,0.850688,0.148668,0.854095,0.851332,0.850985,0.705314,0.874254,0.840716,0.850931,0.851332,0.16,0,0.159151,0.000423,159.151,0.423,107417,959378,108588,93.548387,68.793829,'Number of leaves: 285\nSize of the tree: 569\n',569,285,285,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,599,114,0,84.01122,15.98878,0,0.680171,0.182857,0.368915,36.573284,73.784888,712.974754,40014.265374,-39301.29062,0.999965,56.120989,-55.121025,460.122024,0.645332,64.535528,0.849582,305,0.169492,60,0.830508,294,0.150418,54,0.835616,0.849582,0.842541,0.680267,0.87521,0.81163,0.840112,0.160022,0.839978,0.159888,0.84019,0.840112,0.840091,0.680267,0.87521,0.840724,0.840074,0.840112,0.155,0.001,0.15293,0.000416,152.93,0.416,109965,959378,108588,93.68864,69.915849,'Number of leaves: 292\nSize of the tree: 583\n',583,292,292,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,622,91,0,87.237027,12.762973,0,0.744622,0.156855,0.338487,31.372547,67.699071,712.974754,42096.286376,-41383.311622,0.999965,59.041075,-58.04111,499.187514,0.700123,70.014753,0.902507,324,0.158192,56,0.841808,298,0.097493,35,0.852632,0.902507,0.876861,0.745919,0.881376,0.816717,0.87237,0.128055,0.871945,0.12763,0.873615,0.87237,0.872233,0.745919,0.881376,0.846062,0.8722,0.87237,0.16,0,0.159746,0.00044,159.746,0.44,121249,959378,108588,93.267882,69.074334,'Number of leaves: 323\nSize of the tree: 645\n',645,323,323,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,597,117,0,83.613445,16.386555,0,0.672037,0.182899,0.367564,36.581903,73.515361,713.964425,33590.754445,-32876.790021,0.99995,47.045875,-46.045924,459.719412,0.643865,64.38968,0.875,315,0.20339,72,0.79661,282,0.125,45,0.813953,0.875,0.843373,0.67397,0.879896,0.810304,0.836134,0.164524,0.835476,0.163866,0.837966,0.836134,0.835847,0.67397,0.879896,0.849522,0.835784,0.836134,0.163,0,0.161249,0.000434,161.249,0.434,110329,959229,108737,94.817927,70.938375,'Number of leaves: 293\nSize of the tree: 585\n',585,293,293,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,605,109,0,84.733894,15.266106,0,0.694419,0.177654,0.357136,35.532875,71.429721,713.964425,30358.009641,-29644.045216,0.99995,42.518221,-41.518271,469.052501,0.656936,65.696901,0.894444,322,0.200565,71,0.799435,283,0.105556,38,0.819338,0.894444,0.855246,0.69741,0.887696,0.819378,0.847339,0.153459,0.846541,0.152661,0.850217,0.847339,0.846952,0.69741,0.887696,0.855619,0.846882,0.847339,0.162,0,0.158757,0.000428,158.757,0.428,100865,959229,108737,95.518207,72.829132,'Number of leaves: 267\nSize of the tree: 533\n',533,267,267,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,627,87,0,87.815126,12.184874,0,0.75613,0.154953,0.331574,30.992477,66.317138,713.964425,34593.810352,-33879.845927,0.99995,48.450715,-47.450765,503.203049,0.704766,70.480129,0.916667,330,0.161017,57,0.838983,297,0.083333,30,0.852713,0.916667,0.883534,0.758305,0.891172,0.832465,0.878151,0.122502,0.877498,0.121849,0.880252,0.878151,0.877938,0.758305,0.891172,0.860371,0.87789,0.878151,0.161,0.001,0.160827,0.000435,160.827,0.435,104141,959229,108737,94.117647,68.977591,'Number of leaves: 276\nSize of the tree: 551\n',551,276,276,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,614,100,0,85.994398,14.005602,0,0.719631,0.168645,0.348211,33.73098,69.644639,713.964425,30342.408543,-29628.444118,0.99995,42.496371,-41.49642,482.40945,0.675643,67.567715,0.911111,328,0.19209,68,0.80791,286,0.088889,32,0.828283,0.911111,0.867725,0.723324,0.887335,0.826986,0.859944,0.140923,0.859077,0.140056,0.863528,0.859944,0.859527,0.723324,0.887335,0.860319,0.859458,0.859944,0.16,0,0.157698,0.00043,157.698,0.43,117245,959229,108737,95.098039,68.557423,'Number of leaves: 312\nSize of the tree: 623\n',623,312,312,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,602,112,0,84.313725,15.686275,0,0.686068,0.187774,0.364826,37.556341,72.966249,713.985636,22900.444778,-22186.459142,0.99998,32.073452,-31.073472,456.21836,0.638961,63.897414,0.899721,323,0.214085,76,0.785915,279,0.100279,36,0.809524,0.899721,0.852243,0.690421,0.868112,0.8036,0.843137,0.1575,0.8425,0.156863,0.847406,0.843137,0.842594,0.690421,0.868112,0.84032,0.842539,0.843137,0.154,0,0.154222,0.000431,154.222,0.431,95405,959229,108737,95.378151,73.459384,'Number of leaves: 252\nSize of the tree: 503\n',503,252,252,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,614,100,0,85.994398,14.005602,0,0.71973,0.170253,0.347151,34.051972,69.431197,713.985636,27132.844279,-26418.858643,0.99998,38.001182,-37.001203,480.777657,0.673358,67.337161,0.908078,326,0.188732,67,0.811268,288,0.091922,33,0.829517,0.908078,0.867021,0.72302,0.885821,0.831426,0.859944,0.140598,0.859402,0.140056,0.863167,0.859944,0.859588,0.72302,0.885821,0.860499,0.859546,0.859944,0.168,0.001,0.166533,0.000429,166.533,0.429,106689,959229,108737,95.938375,72.969188,'Number of leaves: 283\nSize of the tree: 565\n',565,283,283,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,612,101,0,85.834502,14.165498,0,0.716526,0.169909,0.349912,33.983516,69.984185,712.974754,35695.735233,-34982.760479,0.999965,50.064145,-49.06418,479.865059,0.673023,67.304635,0.896936,322,0.180791,64,0.819209,290,0.103064,37,0.834197,0.896936,0.86443,0.718592,0.882867,0.834149,0.858345,0.1422,0.8578,0.141655,0.860339,0.858345,0.858104,0.718592,0.882867,0.855445,0.858059,0.858345,0.155,0.001,0.155101,0.000427,155.101,0.427,109965,959378,108588,94.810659,69.424965,'Number of leaves: 292\nSize of the tree: 583\n',583,292,292,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,608,105,0,85.273492,14.726508,0,0.705345,0.18115,0.362344,36.231946,72.470668,712.974754,35732.193249,-35019.218495,0.999965,50.115278,-49.115313,465.184495,0.652433,65.245577,0.880223,316,0.175141,62,0.824859,292,0.119777,43,0.835979,0.880223,0.857531,0.70635,0.872673,0.805035,0.852735,0.147653,0.852347,0.147265,0.853685,0.852735,0.852603,0.70635,0.872673,0.837878,0.852568,0.852735,0.157,0.001,0.156802,0.000421,156.802,0.421,97225,959378,108588,93.828892,70.056101,'Number of leaves: 257\nSize of the tree: 513\n',513,257,257,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,626,87,0,87.798036,12.201964,0,0.755896,0.14982,0.325212,29.965486,65.044084,712.974754,30302.10621,-29589.131455,0.999965,42.499448,-41.499483,508.532441,0.713229,71.325449,0.89415,321,0.138418,49,0.861582,305,0.10585,38,0.867568,0.89415,0.880658,0.756256,0.905532,0.853343,0.87798,0.122248,0.877752,0.12202,0.878314,0.87798,0.877938,0.756256,0.905532,0.876432,0.877919,0.87798,0.16,0.001,0.158512,0.000423,158.512,0.423,107781,959378,108588,94.810659,68.092567,'Number of leaves: 286\nSize of the tree: 571\n',571,286,286,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,613,100,0,85.974755,14.025245,0,0.719393,0.171684,0.35161,34.338599,70.323749,712.974754,30353.801568,-29640.826814,0.999965,42.571952,-41.571987,477.913037,0.670285,67.03085,0.883008,317,0.163842,58,0.836158,296,0.116992,42,0.845333,0.883008,0.86376,0.720119,0.892026,0.85869,0.859748,0.140581,0.859419,0.140252,0.86043,0.859748,0.859655,0.720119,0.892026,0.868252,0.859626,0.859748,0.176,0,0.17523,0.00044,175.23,0.44,102321,959378,108588,94.950912,70.476858,'Number of leaves: 271\nSize of the tree: 541\n',541,271,271,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,630,84,0,88.235294,11.764706,0,0.764632,0.151779,0.322258,30.356989,64.452492,713.985636,30294.569784,-29580.584148,0.99998,42.429369,-41.42939,508.466329,0.712138,71.215204,0.908078,326,0.143662,51,0.856338,304,0.091922,33,0.864721,0.908078,0.88587,0.765606,0.909396,0.865213,0.882353,0.117937,0.882063,0.117647,0.883295,0.882353,0.882261,0.765606,0.909396,0.880802,0.882241,0.882353,0.161,0.001,0.159409,0.00045,159.409,0.45,103777,959229,108737,95.098039,70.308123,'Number of leaves: 275\nSize of the tree: 549\n',549,275,275,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,616,98,0,86.27451,13.72549,0,0.725395,0.163046,0.341308,32.610518,68.262545,713.985636,28187.522055,-27473.536419,0.99998,39.478322,-38.478342,489.943602,0.686196,68.620933,0.891365,320,0.166197,59,0.833803,296,0.108635,39,0.844327,0.891365,0.867209,0.726537,0.895096,0.830818,0.862745,0.137577,0.862423,0.137255,0.863845,0.862745,0.862616,0.726537,0.895096,0.866498,0.86259,0.862745,0.156,0.001,0.156027,0.000427,156.027,0.427,107053,959229,108737,95.658263,70.238095,'Number of leaves: 284\nSize of the tree: 567\n',567,284,284,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,611,103,0,85.57423,14.42577,0,0.711117,0.175323,0.352403,35.06664,70.483115,713.964425,28219.581704,-27505.61728,0.99995,39.523224,-38.523274,473.668252,0.663401,66.343397,0.927778,334,0.217514,77,0.782486,277,0.072222,26,0.812652,0.927778,0.866407,0.718506,0.871696,0.800362,0.855742,0.145479,0.854521,0.144258,0.862995,0.855742,0.854914,0.718506,0.871696,0.843173,0.854817,0.855742,0.157,0,0.155118,0.000432,155.118,0.432,103049,959229,108737,94.957983,71.988796,'Number of leaves: 273\nSize of the tree: 545\n',545,273,273,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,613,101,0,85.854342,14.145658,0,0.716874,0.171167,0.354416,34.235551,70.885652,713.964425,46400.985702,-45687.021277,0.99995,64.987375,-63.987425,479.231744,0.671193,67.122636,0.9,324,0.183616,65,0.816384,289,0.1,36,0.832905,0.9,0.865154,0.719254,0.876334,0.81157,0.858543,0.142159,0.857841,0.141457,0.860831,0.858543,0.858261,0.719254,0.876334,0.84013,0.858203,0.858543,0.16,0.001,0.157409,0.000426,157.409,0.426,109601,959229,108737,93.697479,70.518207,'Number of leaves: 291\nSize of the tree: 581\n',581,291,291,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,589,125,0,82.492997,17.507003,0,0.649447,0.200165,0.382661,40.035377,76.534891,713.964425,40045.954927,-39331.990502,0.99995,56.086772,-55.086821,436.4668,0.611298,61.13285,0.891667,321,0.242938,86,0.757062,268,0.108333,39,0.788698,0.891667,0.837027,0.655163,0.856842,0.792484,0.82493,0.176201,0.823799,0.17507,0.830477,0.82493,0.82407,0.655163,0.856842,0.82421,0.82396,0.82493,0.156,0,0.155987,0.000435,155.987,0.435,108509,959229,108737,93.277311,69.047619,'Number of leaves: 288\nSize of the tree: 575\n',575,288,288,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,617,97,0,86.414566,13.585434,0,0.728125,0.16532,0.346957,33.066039,69.393828,713.964425,41041.905089,-40327.940665,0.99995,57.48166,-56.48171,487.341738,0.682551,68.258546,0.897222,323,0.169492,60,0.830508,294,0.102778,37,0.843342,0.897222,0.869448,0.729643,0.881466,0.814853,0.864146,0.136415,0.863585,0.135854,0.865591,0.864146,0.863968,0.729643,0.881466,0.846979,0.863921,0.864146,0.158,0,0.155915,0.000431,155.915,0.431,123069,959229,108737,93.557423,67.997199,'Number of leaves: 328\nSize of the tree: 655\n',655,328,328,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,605,108,0,84.852735,15.147265,0,0.696885,0.177564,0.363599,35.514593,72.721684,712.974754,37865.097411,-37152.122657,0.999965,53.106728,-52.106764,468.299533,0.656802,65.682485,0.885794,318,0.189266,67,0.810734,287,0.114206,41,0.825974,0.885794,0.854839,0.698748,0.875576,0.812363,0.848527,0.151999,0.848001,0.151473,0.850315,0.848527,0.848287,0.698748,0.875576,0.843152,0.84824,0.848527,0.156,0.001,0.155849,0.000431,155.849,0.431,117973,959378,108588,93.828892,69.915849,'Number of leaves: 314\nSize of the tree: 627\n',627,314,314,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,603,110,0,84.57223,15.42777,0,0.691174,0.18895,0.373932,37.791901,74.788239,712.974754,46449.038577,-45736.063823,0.999965,65.145917,-64.145952,454.475464,0.637413,63.743556,0.905292,325,0.214689,76,0.785311,278,0.094708,34,0.810474,0.905292,0.855263,0.69603,0.851372,0.780648,0.845722,0.155119,0.844881,0.154278,0.850467,0.845722,0.845121,0.69603,0.851372,0.814246,0.845049,0.845722,0.173,0.001,0.171179,0.000435,171.179,0.435,108509,959378,108588,93.267882,71.949509,'Number of leaves: 288\nSize of the tree: 575\n',575,288,288,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,611,102,0,85.69425,14.30575,0,0.713691,0.173716,0.357087,34.744952,71.419119,712.974754,42132.153654,-41419.1789,0.999965,59.09138,-58.091415,475.082331,0.666315,66.633822,0.902507,324,0.189266,67,0.810734,287,0.097493,35,0.828645,0.902507,0.864,0.716587,0.869722,0.795719,0.856942,0.143701,0.856299,0.143058,0.859755,0.856942,0.856608,0.716587,0.869722,0.833836,0.856556,0.856942,0.152,0,0.151614,0.000425,151.614,0.425,101229,959378,108588,93.828892,70.196353,'Number of leaves: 268\nSize of the tree: 535\n',535,268,268,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6423,713,609,104,0,85.413745,14.586255,0,0.708238,0.174094,0.361588,34.820601,72.319355,712.974754,41072.966819,-40359.992065,0.999965,57.605844,-56.605879,473.640478,0.664292,66.431592,0.860724,309,0.152542,54,0.847458,300,0.139276,50,0.85124,0.860724,0.855956,0.708282,0.876466,0.820811,0.854137,0.145956,0.854044,0.145863,0.854171,0.854137,0.854127,0.708282,0.876466,0.84177,0.854114,0.854137,0.159,0,0.156851,0.000433,156.851,0.433,104869,959378,108588,92.987377,68.653576,'Number of leaves: 278\nSize of the tree: 555\n',555,278,278,?,?,?
R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221026.1402,6422,714,617,97,0,86.414566,13.585434,0,0.728202,0.165799,0.342735,33.161287,68.548013,713.985636,31398.947031,-30684.961395,0.99998,43.976116,-42.976136,486.753799,0.681728,68.174172,0.891365,320,0.16338,58,0.83662,297,0.108635,39,0.846561,0.891365,0.868385,0.729236,0.893629,0.844871,0.864146,0.136161,0.863839,0.135854,0.86514,0.864146,0.864029,0.729236,0.893629,0.867344,0.864005,0.864146,0.155,0,0.152214,0.00043,152.214,0.43,103777,959229,108737,95.238095,70.588235,'Number of leaves: 275\nSize of the tree: 549\n',549,275,275,?,?,?
